@relation Data_Picidae_2010_clustering

@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute AOU numeric
@attribute SPECIESTOTAL numeric

@data
30.413,-91.196,4090,41
32.949,-92.27,3930,1
32.949,-92.27,3940,1
32.949,-92.27,4050,2
32.949,-92.27,4060,3
32.949,-92.27,4090,14
30.416,-91.18,3940,17
30.416,-91.18,4060,14
30.416,-91.18,4090,10
30.416,-91.18,4120,2
43.995,-69.567,3930,2
43.995,-69.567,3940,1
43.995,-69.567,4050,4
43.995,-69.567,4090,1
43.995,-69.567,4120,2
32.974,-91.518,3940,2
32.974,-91.518,4090,10
31.482,-93.147,4050,3
31.482,-93.147,4060,3
31.482,-93.147,4090,5
30.275,-92.962,3940,1
30.275,-92.962,4090,1
43.254,-70.644,3930,1
43.689,-70.361,3930,2
43.689,-70.361,3940,2
43.689,-70.361,4120,1
29.756,-90.559,3940,8
29.756,-90.559,4050,12
29.756,-90.559,4090,23
29.7,-91.207,3940,3
29.7,-91.207,4050,8
29.7,-91.207,4090,12
29.692,-89.967,3940,8
29.692,-89.967,4090,8
29.756,-90.559,3940,13
29.756,-90.559,4050,15
29.756,-90.559,4090,29
32.306,-92.346,3930,1
29.692,-89.967,3940,2
29.692,-89.967,4090,3
32.306,-92.346,3940,2
32.306,-92.346,4050,3
32.306,-92.346,4060,3
32.306,-92.346,4090,14
29.692,-89.967,3940,6
29.692,-89.967,4090,5
29.756,-90.559,3930,3
29.756,-90.559,3940,19
29.756,-90.559,4050,15
29.756,-90.559,4090,32
31.066,-93.496,3930,5
31.066,-93.496,4050,1
31.066,-93.496,4060,3
31.066,-93.496,4090,7
31.066,-93.496,4120,5
31.564,-92.963,4050,1
31.564,-92.963,4090,4
30.652,-92.432,3940,1
30.652,-92.432,4090,3
32.385,-91.651,4090,2
29.7,-91.207,3940,2
29.7,-91.207,4050,9
29.7,-91.207,4090,9
29.7,-91.207,4120,1
32.554,-93.483,3940,4
32.554,-93.483,4090,11
29.756,-90.559,3940,13
29.756,-90.559,4050,8
29.756,-90.559,4090,27
29.692,-89.967,3940,2
29.692,-89.967,4090,1
29.7,-91.207,3930,1
29.7,-91.207,3940,5
29.7,-91.207,4050,5
29.7,-91.207,4090,9
29.7,-91.207,3940,2
29.7,-91.207,4050,6
29.7,-91.207,4090,11
45.817,-68.416,3940,5
45.817,-68.416,4020,1
45.817,-68.416,4050,2
45.817,-68.416,4120,5
45.613,-68.533,3930,1
45.613,-68.533,3940,1
45.613,-68.533,4020,3
45.613,-68.533,4050,2
44.539,-68.328,3930,2
44.539,-68.328,3940,3
44.539,-68.328,4050,1
44.539,-68.328,4120,1
45.233,-70.191,3930,1
45.233,-70.191,4020,15
45.233,-70.191,4050,1
45.233,-70.191,4120,4
45.078,-70.213,3930,2
45.078,-70.213,4020,10
45.078,-70.213,4050,6
45.078,-70.213,4120,3
45.401,-69.594,3940,7
45.401,-69.594,4020,1
45.401,-69.594,4050,1
45.401,-69.594,4120,2
45.052,-69.03,3940,2
45.052,-69.03,4020,13
45.052,-69.03,4050,2
45.052,-69.03,4120,2
45.864,-69.928,3930,2
45.864,-69.928,3940,1
45.864,-69.928,4020,11
45.864,-69.928,4120,2
45.021,-69.442,3930,1
44.994,-67.403,3930,2
44.994,-67.403,4020,1
44.994,-67.403,4050,2
44.994,-67.403,4120,1
44.833,-68.256,3930,2
44.833,-68.256,3940,2
44.833,-68.256,4020,8
44.833,-68.256,4050,3
44.833,-68.256,4120,2
44.752,-70.843,3930,5
44.752,-70.843,4050,1
44.013,-69.97,3930,3
44.013,-69.97,3940,2
44.013,-69.97,4020,2
44.013,-69.97,4050,1
44.013,-69.97,4120,2
44.894,-70.446,3930,2
44.894,-70.446,4020,4
44.894,-70.446,4050,2
44.894,-70.446,4120,2
44.988,-69.436,3940,4
44.988,-69.436,4020,2
44.988,-69.436,4050,1
44.988,-69.436,4120,1
44.833,-68.965,3940,3
44.833,-68.965,4020,1
44.149,-70.562,3930,3
44.149,-70.562,4020,1
44.149,-70.562,4120,1
44.833,-68.965,4050,1
44.833,-68.965,4120,3
44.926,-70.958,3930,2
44.244,-70.239,3930,1
44.244,-70.239,3940,6
44.244,-70.239,4050,3
44.244,-70.239,4120,2
44.318,-70.651,3930,2
44.318,-70.651,4020,10
44.318,-70.651,4050,1
44.318,-70.651,4120,7
44.589,-69.155,3930,1
44.589,-69.155,4020,4
44.589,-69.155,4050,2
44.589,-69.155,4120,3
44.926,-70.958,3940,1
44.926,-70.958,4020,1
44.926,-70.958,4050,5
44.626,-70.961,3920,4
44.626,-70.961,4020,5
44.626,-70.961,4050,2
44.626,-70.961,4120,2
44.334,-70.291,3930,1
44.334,-70.291,4050,2
49.384,-98.024,3930,3
49.384,-98.024,4020,5
49.384,-98.024,4060,1
49.384,-98.024,4120,1
49.776,-101.35,4120,2
50.076,-96.6,3930,2
50.076,-96.6,4050,1
50.076,-96.6,4120,1
50.299,-101.061,4120,2
50.049,-100.783,3940,7
50.049,-100.783,4020,1
50.049,-100.783,4120,6
51.507,-100.557,3940,5
51.507,-100.557,4120,5
50.413,-95.684,3930,1
50.413,-95.684,4020,2
50.413,-95.684,4050,3
51.503,-99.263,4020,2
51.503,-99.263,4120,8
50.196,-99.979,4120,1
43.917,-70.979,3930,3
46.29,-69.932,4020,28
46.29,-69.932,4050,2
46.29,-69.932,4120,1
45.414,-69.88,3930,2
45.414,-69.88,3940,2
45.414,-69.88,4020,8
45.414,-69.88,4050,1
45.414,-69.88,4120,3
46.714,-69.193,3940,2
46.714,-69.193,4020,11
46.714,-69.193,4050,6
46.714,-69.193,4120,1
44.6,-69.543,3930,4
44.6,-69.543,3940,2
44.6,-69.543,4050,4
44.6,-69.543,4120,1
46.619,-69.382,3940,1
46.619,-69.382,4020,9
46.619,-69.382,4050,2
46.619,-69.382,4120,2
44.625,-70.63,4020,13
44.625,-70.63,4050,2
44.625,-70.63,4120,2
49.871,-95.975,3930,1
49.871,-95.975,3940,1
49.871,-95.975,4020,1
49.871,-95.975,4120,4
44.121,-69.253,3930,1
44.121,-69.253,4020,1
44.121,-69.253,4050,1
44.121,-69.253,4120,1
49.727,-96.721,4120,1
46.109,-68.901,3930,1
46.109,-68.901,3940,1
46.109,-68.901,4020,12
46.109,-68.901,4050,3
44.325,-69.861,4020,1
44.325,-69.861,4050,1
44.325,-69.861,4120,3
44.459,-68.927,3930,10
44.459,-68.927,3940,2
44.459,-68.927,4020,2
44.459,-68.927,4050,5
44.459,-68.927,4120,7
50.176,-98.314,3930,2
49.503,-100.704,3930,3
49.503,-100.704,3940,3
49.503,-100.704,4020,9
49.503,-100.704,4050,2
49.503,-100.704,4120,2
49.045,-97.184,4120,1
49.429,-99.879,4050,1
49.662,-96.092,3930,1
49.662,-96.092,4010,1
49.662,-96.092,4020,2
50.939,-100.261,3930,6
50.939,-100.261,3940,6
50.939,-100.261,4000,1
50.939,-100.261,4010,2
50.939,-100.261,4020,17
50.939,-100.261,4050,3
50.939,-100.261,4120,2
50.129,-98.588,3940,2
50.129,-98.588,4060,5
50.129,-98.588,4120,2
50.445,-96.557,4050,2
50.445,-96.557,4120,1
49.414,-100.987,3930,2
49.414,-100.987,3940,3
49.414,-100.987,4020,1
49.414,-100.987,4120,4
49.577,-98.301,3930,2
49.577,-98.301,3940,1
49.577,-98.301,4020,3
49.577,-98.301,4050,2
49.577,-98.301,4120,3
50.149,-96.178,3930,3
50.149,-96.178,4020,2
50.149,-96.178,4050,2
50.149,-96.178,4120,2
50.271,-97.483,3930,2
50.271,-97.483,3940,2
50.271,-97.483,4020,3
50.271,-97.483,4050,3
50.271,-97.483,4060,1
50.271,-97.483,4120,11
50.666,-96.532,4120,7
50.746,-97.314,4120,11
51.083,-97.504,4020,3
51.083,-97.504,4050,3
51.083,-97.504,4060,1
51.083,-97.504,4123,3
49.511,-98.16,3930,1
49.511,-98.16,3940,1
49.511,-98.16,4020,3
49.511,-98.16,4050,2
49.511,-98.16,4060,4
49.511,-98.16,4120,5
50.698,-99.462,3930,1
50.698,-99.462,4120,6
50.846,-100.905,3940,1
50.846,-100.905,4020,6
50.846,-100.905,4050,1
50.846,-100.905,4120,5
49.488,-99.811,4123,1
50.01,-97.052,3940,4
50.713,-97.833,4020,1
50.588,-99.447,3930,1
50.588,-99.447,3940,3
50.588,-99.447,4020,2
50.588,-99.447,4060,1
50.588,-99.447,4120,7
49.132,-100.086,4020,1
39.504,-79.156,3930,1
39.504,-79.156,3940,1
39.504,-79.156,4050,1
39.504,-79.156,4090,3
39.504,-79.156,4120,2
50.462,-101.223,3940,5
50.462,-101.223,4020,1
50.462,-101.223,4120,11
49.235,-95.427,3930,5
49.235,-95.427,4020,3
49.235,-95.427,4120,4
51.097,-96.968,4020,1
51.097,-96.968,4050,1
51.097,-96.968,4120,2
51.624,-97.429,3940,1
51.624,-97.429,4120,2
52.376,-100.921,4020,1
52.376,-100.921,4060,1
52.376,-100.921,4120,4
49.975,-97.505,4120,2
49.546,-98.915,4020,3
49.546,-98.915,4060,1
49.546,-98.915,4120,2
52.545,-98.885,4120,6
49.447,-95.408,3930,1
49.447,-95.408,3940,1
49.447,-95.408,4020,1
49.447,-95.408,4050,2
49.447,-95.408,4120,5
49.565,-96.889,3930,2
49.565,-96.889,3940,2
49.565,-96.889,4020,3
49.565,-96.889,4060,3
49.565,-96.889,4120,2
50.506,-95.47,3930,2
50.506,-95.47,4000,3
50.506,-95.47,4050,4
49.281,-101.302,3930,1
49.281,-101.302,3940,2
49.281,-101.302,4120,7
52.822,-99.006,4000,1
52.822,-99.006,4010,2
52.822,-99.006,4050,1
52.822,-99.006,4120,2
51.067,-98.119,3930,2
51.067,-98.119,4050,1
51.067,-98.119,4120,6
39.552,-76.814,4090,8
39.552,-76.814,4120,1
39.517,-77.038,3930,1
39.517,-77.038,3940,7
39.517,-77.038,4090,9
39.517,-77.038,4120,1
39.636,-76.969,3940,10
39.636,-76.969,4090,30
39.636,-76.969,4120,3
39.578,-77.549,3940,1
39.578,-77.549,4050,2
39.578,-77.549,4060,1
39.578,-77.549,4090,12
39.578,-77.549,4120,9
39.7,-76.764,3940,6
39.7,-76.764,4050,1
39.7,-76.764,4060,4
39.7,-76.764,4090,10
39.7,-76.764,4120,3
39.151,-77.093,3930,2
39.151,-77.093,3940,7
39.151,-77.093,4050,2
39.151,-77.093,4090,18
39.115,-77,3940,5
39.115,-77,4090,12
39.115,-77,4120,3
39.649,-77.568,3930,3
39.649,-77.568,3940,17
39.649,-77.568,4050,3
39.649,-77.568,4060,2
39.649,-77.568,4090,20
39.649,-77.568,4120,7
39.642,-77.024,3940,4
39.642,-77.024,4090,20
39.642,-77.024,4120,4
39.543,-78.601,3930,4
39.543,-78.601,3940,1
39.543,-78.601,4050,23
39.543,-78.601,4090,16
39.543,-78.601,4120,4
39.613,-77.866,3940,3
39.613,-77.866,4050,1
39.613,-77.866,4060,1
39.613,-77.866,4090,12
39.613,-77.866,4120,1
39.439,-79.17,3930,3
39.439,-79.17,3940,3
39.439,-79.17,4050,1
39.439,-79.17,4090,5
39.439,-79.17,4120,2
39.615,-78.812,3930,1
39.615,-78.812,4050,1
39.615,-78.812,4090,14
39.615,-78.812,4120,4
38.821,-75.933,3930,2
38.821,-75.933,3940,1
38.821,-75.933,4050,2
38.821,-75.933,4090,13
39.277,-75.764,3930,2
39.277,-75.764,3940,2
39.277,-75.764,4090,18
39.628,-76.007,3930,2
39.628,-76.007,4050,2
39.628,-76.007,4090,11
38.784,-75.885,3940,1
38.784,-75.885,4090,6
39.523,-75.904,3930,1
39.523,-75.904,3940,8
39.523,-75.904,4050,2
39.523,-75.904,4090,13
39.523,-75.904,4120,1
38.596,-77.056,3940,11
38.596,-77.056,4050,5
38.596,-77.056,4060,1
38.596,-77.056,4090,16
38.786,-76.075,3940,2
38.786,-76.075,4090,14
39.103,-76.192,3940,1
39.103,-76.192,4050,1
39.103,-76.192,4090,9
39.264,-76.148,3930,1
39.264,-76.148,3940,6
39.264,-76.148,4050,1
39.264,-76.148,4090,18
39.264,-76.148,4120,1
39.521,-75.942,3930,2
39.521,-75.942,3940,1
39.521,-75.942,4090,14
38.522,-76.841,3940,3
38.522,-76.841,4050,1
38.522,-76.841,4090,12
38.522,-76.841,4120,4
39.016,-76.85,3930,3
39.016,-76.85,3940,6
39.016,-76.85,4090,6
39.489,-76.316,3930,4
39.489,-76.316,3940,13
39.489,-76.316,4050,2
39.489,-76.316,4090,9
39.489,-76.316,4120,1
38.602,-77.078,3930,1
38.602,-77.078,3940,7
38.602,-77.078,4050,5
38.602,-77.078,4090,24
38.602,-77.078,4120,1
39.346,-76.816,3940,4
39.346,-76.816,4050,1
39.346,-76.816,4090,21
39.346,-76.816,4120,1
38.3,-75.567,4050,2
38.3,-75.567,4090,6
39.64,-78.476,3930,2
39.64,-78.476,3940,2
39.64,-78.476,4050,13
39.64,-78.476,4090,18
39.64,-78.476,4120,9
38.311,-75.118,3940,4
38.311,-75.118,4050,1
38.311,-75.118,4090,7
38.311,-75.118,4120,1
39.295,-77.307,3930,1
39.295,-77.307,3940,9
39.295,-77.307,4050,3
39.295,-77.307,4060,1
39.295,-77.307,4090,11
39.295,-77.307,4120,2
39.54,-79.166,4050,1
39.54,-79.166,4090,2
39.54,-79.166,4120,7
39.038,-76.514,3930,1
39.038,-76.514,3940,4
39.038,-76.514,4090,16
39.038,-76.514,4120,2
39.722,-78.926,3930,5
39.722,-78.926,3940,9
39.722,-78.926,4050,2
39.722,-78.926,4090,3
39.722,-78.926,4120,5
38.989,-76.67,3940,10
38.989,-76.67,4050,1
38.989,-76.67,4090,20
38.989,-76.67,4120,3
38.202,-75.411,4050,1
38.202,-75.411,4090,5
41.751,-70.166,3930,2
41.751,-70.166,3940,9
41.751,-70.166,4090,6
41.751,-70.166,4120,2
38.502,-76.574,3930,1
38.502,-76.574,4050,1
38.502,-76.574,4090,20
38.502,-76.574,4120,3
38.409,-76.551,3940,2
38.409,-76.551,4050,4
38.409,-76.551,4090,10
39.631,-76.521,3930,4
39.631,-76.521,3940,8
39.631,-76.521,4090,12
39.631,-76.521,4120,2
41.715,-70.771,3940,16
41.715,-70.771,4090,4
41.715,-70.771,4120,6
39.692,-78.41,3930,1
39.692,-78.41,3940,3
39.692,-78.41,4050,6
39.692,-78.41,4090,15
39.692,-78.41,4120,2
38.717,-76.817,4050,7
38.717,-76.817,4090,22
38.52,-75.796,3930,1
38.52,-75.796,3940,2
38.52,-75.796,4050,1
38.52,-75.796,4090,12
38.52,-75.796,4120,1
38.461,-76.2,3940,3
38.461,-76.2,4050,1
38.461,-76.2,4090,7
38.368,-76.243,3930,2
38.368,-76.243,3940,2
38.368,-76.243,4050,9
38.368,-76.243,4060,4
38.368,-76.243,4090,22
38.368,-76.243,4120,11
38.226,-75.266,3940,1
38.226,-75.266,4050,3
38.226,-75.266,4090,2
38.226,-75.266,4120,2
38.165,-75.58,3940,6
38.165,-75.58,4050,3
38.165,-75.58,4060,5
38.165,-75.58,4090,10
38.165,-75.58,4120,7
38.526,-76.21,3930,2
38.526,-76.21,3940,8
38.526,-76.21,4050,6
38.526,-76.21,4060,4
38.526,-76.21,4090,19
38.526,-76.21,4120,12
39.338,-79.31,3940,2
39.338,-79.31,4050,2
39.338,-79.31,4060,1
39.338,-79.31,4090,4
39.338,-79.31,4120,3
38.449,-75.79,3940,4
38.449,-75.79,4090,2
39.673,-79.163,3930,2
39.673,-79.163,3940,5
39.673,-79.163,4050,1
39.673,-79.163,4090,7
39.673,-79.163,4120,3
42.473,-72.101,3930,3
42.473,-72.101,3940,2
42.473,-72.101,4050,1
46.159,-88.374,3930,3
46.159,-88.374,3940,1
46.159,-88.374,4020,7
46.159,-88.374,4050,5
46.159,-88.374,4120,5
41.344,-70.783,3940,6
41.344,-70.783,4090,2
41.344,-70.783,4120,1
42.445,-71.849,3940,13
42.445,-71.849,4090,1
42.558,-73.302,3930,1
42.558,-73.302,3940,3
42.558,-73.302,4020,2
42.558,-73.302,4050,3
46.087,-88.159,3930,4
46.087,-88.159,4020,8
46.087,-88.159,4050,1
46.087,-88.159,4120,9
46.663,-89.559,3930,1
46.663,-89.559,4020,5
46.663,-89.559,4050,3
46.663,-89.559,4120,5
42.376,-72.847,3930,2
42.376,-72.847,3940,9
42.376,-72.847,4020,12
42.376,-72.847,4050,6
42.376,-72.847,4120,2
42.122,-73.462,3940,2
42.122,-73.462,4020,13
42.122,-73.462,4090,4
46.643,-88.34,3930,1
46.643,-88.34,3940,1
46.643,-88.34,4020,14
46.643,-88.34,4120,8
42.231,-72.514,3940,1
42.231,-72.514,4020,1
42.231,-72.514,4090,4
42.231,-72.514,4120,4
46.871,-89.314,3930,2
46.871,-89.314,4020,12
46.871,-89.314,4120,8
42.465,-72.906,3930,2
42.465,-72.906,3940,4
42.465,-72.906,4020,13
42.465,-72.906,4050,4
42.465,-72.906,4120,2
42.082,-70.866,3940,16
42.082,-70.866,4090,5
42.082,-70.866,4120,3
42.007,-71.118,3930,2
42.007,-71.118,3940,3
42.007,-71.118,4090,3
42.007,-71.118,4120,3
42.15,-71.899,3940,6
42.15,-71.899,4090,5
42.15,-71.899,4120,2
42.614,-72.28,3930,4
42.614,-72.28,3940,6
42.614,-72.28,4020,3
42.614,-72.28,4050,3
42.614,-72.28,4090,2
42.614,-72.28,4120,1
42.434,-71.431,3940,3
42.434,-71.431,4090,2
42.434,-71.431,4120,3
42.815,-70.819,3930,2
42.815,-70.819,3940,10
42.815,-70.819,4090,5
42.815,-70.819,4120,1
42.52,-71.531,3930,1
42.52,-71.531,3940,5
42.52,-71.531,4050,1
42.52,-71.531,4090,9
42.52,-71.531,4120,1
42.27,-72.359,3930,1
42.27,-72.359,3940,19
42.27,-72.359,4050,1
42.27,-72.359,4090,8
42.27,-72.359,4120,3
44.823,-85.352,3940,3
44.823,-85.352,4020,2
44.823,-85.352,4050,4
44.823,-85.352,4090,1
44.823,-85.352,4120,6
43.596,-85.126,3940,4
43.596,-85.126,4020,4
43.596,-85.126,4050,1
43.596,-85.126,4090,2
43.596,-85.126,4120,5
42.253,-85.414,3930,2
42.253,-85.414,3940,16
42.253,-85.414,4090,9
42.253,-85.414,4120,4
42.049,-85.723,3940,12
42.049,-85.723,4090,1
42.049,-85.723,4120,1
44.28,-85.135,3940,2
44.28,-85.135,4020,2
44.28,-85.135,4090,1
44.28,-85.135,4120,1
46.672,-85.741,3930,3
46.672,-85.741,3940,3
46.672,-85.741,4020,12
46.672,-85.741,4120,12
46.611,-85.206,3930,7
46.611,-85.206,3940,1
46.611,-85.206,4020,4
46.611,-85.206,4050,2
46.611,-85.206,4120,1
42.596,-85.134,3930,8
42.596,-85.134,3940,22
42.596,-85.134,4090,7
42.596,-85.134,4120,3
43.06,-85.887,3930,1
43.06,-85.887,3940,2
43.06,-85.887,4050,1
43.06,-85.887,4090,8
43.06,-85.887,4120,1
46.144,-85.384,3930,1
46.144,-85.384,3940,2
46.144,-85.384,4020,9
46.144,-85.384,4050,2
46.144,-85.384,4120,6
42.638,-85.84,3930,1
42.638,-85.84,3940,5
42.638,-85.84,4050,2
42.638,-85.84,4060,1
42.638,-85.84,4090,12
42.638,-85.84,4120,3
46.325,-87.783,4020,7
46.325,-87.783,4050,1
46.325,-87.783,4120,10
46.346,-86.259,4020,8
46.346,-86.259,4050,1
46.346,-86.259,4120,15
42.514,-86.13,3940,1
42.514,-86.13,4090,14
42.514,-86.13,4120,4
45.648,-87.449,3930,1
45.648,-87.449,4020,3
45.648,-87.449,4050,3
45.648,-87.449,4120,11
46.357,-86.386,3940,2
46.357,-86.386,4020,13
46.357,-86.386,4120,7
43.437,-86.237,3930,2
43.437,-86.237,3940,2
43.437,-86.237,4060,1
43.437,-86.237,4090,3
43.437,-86.237,4120,1
46.304,-87.137,3930,5
46.304,-87.137,3940,2
46.304,-87.137,4020,5
46.304,-87.137,4050,1
46.304,-87.137,4120,11
45.942,-86.709,3940,2
45.942,-86.709,4020,2
45.942,-86.709,4090,2
45.942,-86.709,4120,1
41.874,-86.55,3940,4
41.874,-86.55,4090,4
41.874,-86.55,4120,2
43.904,-86.219,3930,2
43.904,-86.219,4020,4
43.904,-86.219,4090,5
43.904,-86.219,4120,3
46.579,-87.844,3930,2
46.579,-87.844,3940,1
46.579,-87.844,4020,8
46.579,-87.844,4050,1
46.579,-87.844,4120,9
44.431,-86.128,3930,1
44.431,-86.128,4020,3
44.431,-86.128,4050,5
44.431,-86.128,4090,7
42.083,-86.031,3940,1
42.083,-86.031,4060,1
42.083,-86.031,4090,15
42.083,-86.031,4120,5
43.112,-85.194,3930,2
43.112,-85.194,3940,5
43.112,-85.194,4050,2
43.112,-85.194,4090,10
43.112,-85.194,4120,4
41.818,-84.42,3930,1
41.818,-84.42,3940,8
41.818,-84.42,4060,1
41.818,-84.42,4090,11
41.818,-84.42,4120,6
43.35,-83.422,3940,3
43.35,-83.422,4090,8
43.514,-82.675,3940,6
43.514,-82.675,4050,1
43.514,-82.675,4090,13
43.514,-82.675,4120,4
42.658,-82.897,3940,6
42.658,-82.897,4050,1
42.658,-82.897,4090,2
42.658,-82.897,4120,4
45.264,-84.983,3930,1
45.264,-84.983,3940,6
45.264,-84.983,4020,13
45.264,-84.983,4120,12
43.707,-85.435,3940,1
43.707,-85.435,4020,2
43.707,-85.435,4090,5
43.707,-85.435,4120,7
41.919,-83.993,3940,3
41.919,-83.993,4090,4
44.819,-84.97,3940,3
44.819,-84.97,4020,3
44.819,-84.97,4120,5
44.942,-85.122,3940,2
44.942,-85.122,4090,2
44.942,-85.122,4120,1
43.183,-84.524,3940,1
43.183,-84.524,4090,5
43.183,-84.524,4120,2
46.216,-84.363,3930,1
46.216,-84.363,3940,2
46.216,-84.363,4120,3
42.101,-84.808,3930,1
42.101,-84.808,3940,5
42.101,-84.808,4060,1
42.101,-84.808,4090,7
42.101,-84.808,4120,2
41.765,-85.751,3940,4
41.765,-85.751,4050,1
41.765,-85.751,4090,6
41.765,-85.751,4120,3
43.344,-84.115,3940,1
43.344,-84.115,4090,4
43.344,-84.115,4120,4
46.34,-84.792,3940,1
46.34,-84.792,4020,4
46.34,-84.792,4050,1
46.34,-84.792,4120,9
45.166,-95.655,4060,2
44.66,-93.334,3930,1
44.66,-93.334,4120,2
45.103,-93.471,3930,2
45.103,-93.471,4050,1
43.587,-96.183,4060,1
43.587,-96.183,4120,1
44.529,-95.199,3940,3
44.529,-95.199,4120,3
45.605,-93.883,4050,1
45.605,-93.883,4060,3
45.605,-93.883,4090,3
45.605,-93.883,4120,1
44.223,-92.271,4020,4
44.223,-92.271,4050,2
44.223,-92.271,4060,1
44.223,-92.271,4090,1
44.223,-92.271,4120,2
44.972,-93.472,3940,8
44.972,-93.472,4050,3
44.972,-93.472,4090,2
44.972,-93.472,4120,1
44.63,-94.031,3940,1
44.63,-94.031,4120,2
45.164,-94.197,4090,4
45.164,-94.197,4120,5
44.782,-85.809,3940,2
44.782,-85.809,4020,1
44.782,-85.809,4050,2
44.782,-85.809,4090,3
44.782,-85.809,4120,6
46.245,-84.722,3930,1
46.245,-84.722,4020,5
46.245,-84.722,4050,1
46.245,-84.722,4120,4
46.009,-86.455,4020,5
46.009,-86.455,4050,2
46.009,-86.455,4120,5
42.623,-86.074,3940,3
42.623,-86.074,4050,1
42.623,-86.074,4090,3
42.623,-86.074,4120,4
43.768,-94.287,4060,4
43.768,-94.287,4120,1
42.574,-85.465,3940,5
42.574,-85.465,4050,1
42.574,-85.465,4090,4
42.574,-85.465,4120,3
46.316,-86.012,4020,3
46.316,-86.012,4050,2
46.316,-86.012,4120,3
43.237,-83.255,3940,6
43.237,-83.255,4050,1
43.237,-83.255,4090,2
43.237,-83.255,4120,2
46.481,-85.063,3930,2
46.481,-85.063,4020,12
46.481,-85.063,4050,1
46.481,-85.063,4120,1
43.814,-91.69,3930,3
43.814,-91.69,3940,3
43.814,-91.69,4020,3
43.814,-91.69,4090,15
43.814,-91.69,4120,3
42.781,-82.553,3940,2
42.781,-82.553,4090,2
42.781,-82.553,4120,3
46.377,-86.769,3930,1
46.377,-86.769,4020,9
46.377,-86.769,4120,2
43.818,-93.499,3940,1
43.818,-93.499,4120,1
41.885,-86.452,3940,5
41.885,-86.452,4050,1
41.885,-86.452,4060,1
41.885,-86.452,4090,5
41.885,-86.452,4120,4
42.349,-85.745,3940,3
42.349,-85.745,4090,10
42.349,-85.745,4120,2
46.327,-86.832,4020,13
46.327,-86.832,4120,5
46.331,-84.806,4020,2
46.331,-84.806,4120,6
46.154,-86.832,3930,3
46.154,-86.832,4020,8
46.154,-86.832,4120,7
46.248,-86.606,4020,18
46.248,-86.606,4120,6
47.764,-95.837,3930,2
47.764,-95.837,4020,2
47.764,-95.837,4120,1
47.791,-95.118,3930,2
47.791,-95.118,4020,1
47.791,-95.118,4120,1
48.273,-92.491,3920,3
48.273,-92.491,3930,3
48.273,-92.491,3940,3
48.273,-92.491,4020,17
48.273,-92.491,4050,10
48.273,-92.491,4120,9
48.286,-93.551,4020,3
48.286,-93.551,4120,2
47.068,-91.805,4020,1
47.068,-91.805,4050,5
47.068,-91.805,4120,5
47.514,-96.634,4020,3
47.905,-96.31,3930,1
47.905,-96.31,3940,1
47.905,-96.31,4020,1
47.905,-96.31,4120,4
48.959,-94.993,3920,15
48.959,-94.993,4020,3
48.959,-94.993,4050,2
47.068,-92.986,3930,1
47.068,-92.986,3940,1
47.068,-92.986,4020,1
47.068,-92.986,4050,3
47.068,-92.986,4120,6
48.266,-94.553,4120,2
48.079,-95.636,3920,2
48.079,-95.636,4020,1
48.079,-95.636,4050,1
48.079,-95.636,4120,1
47.34,-93.619,3930,5
47.34,-93.619,3940,1
47.34,-93.619,4120,4
45.022,-95.432,4060,1
46.367,-93.601,3930,2
46.367,-93.601,3940,4
46.367,-93.601,4050,3
46.367,-93.601,4090,2
46.367,-93.601,4120,4
46.08,-96.473,4090,1
46.08,-96.473,4120,2
47.934,-89.977,3930,2
47.934,-89.977,3940,6
47.934,-89.977,4020,7
47.934,-89.977,4120,2
47.731,-90.703,3930,1
47.731,-90.703,3940,1
47.731,-90.703,4020,3
47.731,-90.703,4120,1
47.705,-91.54,3930,1
47.705,-91.54,3940,1
47.705,-91.54,4000,1
47.705,-91.54,4020,5
46.746,-95.477,3940,1
46.746,-95.477,4020,2
46.746,-95.477,4050,1
46.746,-95.477,4120,1
46.92,-96.611,3940,2
46.92,-96.611,4120,5
43.898,-92.091,3930,2
43.898,-92.091,3940,3
43.898,-92.091,4050,2
43.898,-92.091,4090,3
43.898,-92.091,4120,1
45.277,-96.453,3940,1
47.441,-96.58,4020,2
47.441,-96.58,4120,1
48.424,-94.95,3920,3
48.424,-94.95,4020,6
48.424,-94.95,4120,1
34.5,-90.458,3940,1
34.5,-90.458,4060,1
31.391,-91.394,3930,13
31.391,-91.394,3940,1
31.391,-91.394,4050,2
31.391,-91.394,4090,17
31.391,-91.394,4120,1
31.502,-90.599,3930,1
31.502,-90.599,3940,2
31.502,-90.599,4050,1
31.502,-90.599,4060,5
31.502,-90.599,4090,19
31.502,-90.599,4120,2
48.303,-92.569,3920,3
48.303,-92.569,3930,4
48.303,-92.569,3940,1
48.303,-92.569,4000,1
48.303,-92.569,4020,12
48.303,-92.569,4050,2
48.303,-92.569,4120,8
33.212,-90.694,3940,1
33.212,-90.694,4090,1
32.109,-90.572,3940,4
32.109,-90.572,4060,3
32.109,-90.572,4090,19
32.109,-90.572,4120,1
31.71,-91.057,3930,3
31.71,-91.057,3940,2
31.71,-91.057,4050,3
31.71,-91.057,4060,1
31.71,-91.057,4090,10
48.775,-96.317,4120,3
32.8,-90.194,3940,6
32.8,-90.194,4060,3
32.8,-90.194,4090,14
